"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Births"
	"Oregon"	"41"	"2016"	"2016"	"April"	"4"	"35-39 years"	"35-39"	510
	"Oregon"	"41"	"2016"	"2016"	"April"	"4"	"40-44 years"	"40-44"	136
	"Oregon"	"41"	"2016"	"2016"	"April"	"4"	"45-49 years"	"45-49"	13
	"Oregon"	"41"	"2016"	"2016"	"April"	"4"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"May"	"5"	"15-19 years"	"15-19"	194
	"Oregon"	"41"	"2016"	"2016"	"May"	"5"	"20-24 years"	"20-24"	662
	"Oregon"	"41"	"2016"	"2016"	"May"	"5"	"25-29 years"	"25-29"	1153
	"Oregon"	"41"	"2016"	"2016"	"May"	"5"	"30-34 years"	"30-34"	1189
	"Oregon"	"41"	"2016"	"2016"	"May"	"5"	"35-39 years"	"35-39"	561
	"Oregon"	"41"	"2016"	"2016"	"May"	"5"	"40-44 years"	"40-44"	128
	"Oregon"	"41"	"2016"	"2016"	"May"	"5"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"May"	"5"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2016"	"2016"	"June"	"6"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"June"	"6"	"15-19 years"	"15-19"	167
	"Oregon"	"41"	"2016"	"2016"	"June"	"6"	"20-24 years"	"20-24"	697
	"Oregon"	"41"	"2016"	"2016"	"June"	"6"	"25-29 years"	"25-29"	1124
	"Oregon"	"41"	"2016"	"2016"	"June"	"6"	"30-34 years"	"30-34"	1098
	"Oregon"	"41"	"2016"	"2016"	"June"	"6"	"35-39 years"	"35-39"	593
	"Oregon"	"41"	"2016"	"2016"	"June"	"6"	"40-44 years"	"40-44"	120
	"Oregon"	"41"	"2016"	"2016"	"June"	"6"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"June"	"6"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2016"	"2016"	"July"	"7"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"July"	"7"	"15-19 years"	"15-19"	177
	"Oregon"	"41"	"2016"	"2016"	"July"	"7"	"20-24 years"	"20-24"	770
	"Oregon"	"41"	"2016"	"2016"	"July"	"7"	"25-29 years"	"25-29"	1190
	"Oregon"	"41"	"2016"	"2016"	"July"	"7"	"30-34 years"	"30-34"	1195
	"Oregon"	"41"	"2016"	"2016"	"July"	"7"	"35-39 years"	"35-39"	638
	"Oregon"	"41"	"2016"	"2016"	"July"	"7"	"40-44 years"	"40-44"	109
	"Oregon"	"41"	"2016"	"2016"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"July"	"7"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2016"	"2016"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"August"	"8"	"15-19 years"	"15-19"	167
	"Oregon"	"41"	"2016"	"2016"	"August"	"8"	"20-24 years"	"20-24"	740
	"Oregon"	"41"	"2016"	"2016"	"August"	"8"	"25-29 years"	"25-29"	1164
	"Oregon"	"41"	"2016"	"2016"	"August"	"8"	"30-34 years"	"30-34"	1177
	"Oregon"	"41"	"2016"	"2016"	"August"	"8"	"35-39 years"	"35-39"	628
	"Oregon"	"41"	"2016"	"2016"	"August"	"8"	"40-44 years"	"40-44"	129
	"Oregon"	"41"	"2016"	"2016"	"August"	"8"	"45-49 years"	"45-49"	13
	"Oregon"	"41"	"2016"	"2016"	"August"	"8"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2016"	"2016"	"September"	"9"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2016"	"2016"	"September"	"9"	"15-19 years"	"15-19"	168
	"Oregon"	"41"	"2016"	"2016"	"September"	"9"	"20-24 years"	"20-24"	719
	"Oregon"	"41"	"2016"	"2016"	"September"	"9"	"25-29 years"	"25-29"	1139
	"Oregon"	"41"	"2016"	"2016"	"September"	"9"	"30-34 years"	"30-34"	1151
	"Oregon"	"41"	"2016"	"2016"	"September"	"9"	"35-39 years"	"35-39"	616
	"Oregon"	"41"	"2016"	"2016"	"September"	"9"	"40-44 years"	"40-44"	121
	"Oregon"	"41"	"2016"	"2016"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"September"	"9"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2016"	"2016"	"October"	"10"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2016"	"2016"	"October"	"10"	"15-19 years"	"15-19"	135
	"Oregon"	"41"	"2016"	"2016"	"October"	"10"	"20-24 years"	"20-24"	665
	"Oregon"	"41"	"2016"	"2016"	"October"	"10"	"25-29 years"	"25-29"	1111
	"Oregon"	"41"	"2016"	"2016"	"October"	"10"	"30-34 years"	"30-34"	1090
	"Oregon"	"41"	"2016"	"2016"	"October"	"10"	"35-39 years"	"35-39"	586
	"Oregon"	"41"	"2016"	"2016"	"October"	"10"	"40-44 years"	"40-44"	119
	"Oregon"	"41"	"2016"	"2016"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"October"	"10"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2016"	"2016"	"November"	"11"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2016"	"2016"	"November"	"11"	"15-19 years"	"15-19"	157
	"Oregon"	"41"	"2016"	"2016"	"November"	"11"	"20-24 years"	"20-24"	665
	"Oregon"	"41"	"2016"	"2016"	"November"	"11"	"25-29 years"	"25-29"	1046
	"Oregon"	"41"	"2016"	"2016"	"November"	"11"	"30-34 years"	"30-34"	1048
	"Oregon"	"41"	"2016"	"2016"	"November"	"11"	"35-39 years"	"35-39"	583
	"Oregon"	"41"	"2016"	"2016"	"November"	"11"	"40-44 years"	"40-44"	105
	"Oregon"	"41"	"2016"	"2016"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"November"	"11"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2016"	"2016"	"December"	"12"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2016"	"2016"	"December"	"12"	"15-19 years"	"15-19"	150
	"Oregon"	"41"	"2016"	"2016"	"December"	"12"	"20-24 years"	"20-24"	651
	"Oregon"	"41"	"2016"	"2016"	"December"	"12"	"25-29 years"	"25-29"	1085
	"Oregon"	"41"	"2016"	"2016"	"December"	"12"	"30-34 years"	"30-34"	1034
	"Oregon"	"41"	"2016"	"2016"	"December"	"12"	"35-39 years"	"35-39"	552
	"Oregon"	"41"	"2016"	"2016"	"December"	"12"	"40-44 years"	"40-44"	143
	"Oregon"	"41"	"2016"	"2016"	"December"	"12"	"45-49 years"	"45-49"	12
	"Oregon"	"41"	"2016"	"2016"	"December"	"12"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	"15-19 years"	"15-19"	152
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	"20-24 years"	"20-24"	632
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	"25-29 years"	"25-29"	1006
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	"30-34 years"	"30-34"	1010
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	"35-39 years"	"35-39"	577
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	"40-44 years"	"40-44"	110
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	"15-19 years"	"15-19"	136
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	"20-24 years"	"20-24"	592
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	"25-29 years"	"25-29"	941
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	"30-34 years"	"30-34"	960
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	"35-39 years"	"35-39"	525
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	"40-44 years"	"40-44"	95
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	"15-19 years"	"15-19"	181
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	"20-24 years"	"20-24"	703
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	"25-29 years"	"25-29"	957
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	"30-34 years"	"30-34"	1092
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	"35-39 years"	"35-39"	579
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	"40-44 years"	"40-44"	134
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	"45-49 years"	"45-49"	18
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	"15-19 years"	"15-19"	123
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	"20-24 years"	"20-24"	652
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	"25-29 years"	"25-29"	1021
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	"30-34 years"	"30-34"	1087
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	"35-39 years"	"35-39"	568
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	"40-44 years"	"40-44"	109
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	"15-19 years"	"15-19"	173
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	"20-24 years"	"20-24"	649
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	"25-29 years"	"25-29"	1145
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	"30-34 years"	"30-34"	1148
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	"35-39 years"	"35-39"	616
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	"40-44 years"	"40-44"	118
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	"45-49 years"	"45-49"	12
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	"15-19 years"	"15-19"	151
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	"20-24 years"	"20-24"	622
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	"25-29 years"	"25-29"	1129
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	"30-34 years"	"30-34"	1087
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	"35-39 years"	"35-39"	662
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	"40-44 years"	"40-44"	114
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	"45-49 years"	"45-49"	10
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	"15-19 years"	"15-19"	165
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	"20-24 years"	"20-24"	690
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	"25-29 years"	"25-29"	1083
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	"30-34 years"	"30-34"	1096
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	"35-39 years"	"35-39"	636
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	"40-44 years"	"40-44"	124
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	"15-19 years"	"15-19"	153
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	"20-24 years"	"20-24"	718
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	"25-29 years"	"25-29"	1118
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	"30-34 years"	"30-34"	1192
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	"35-39 years"	"35-39"	582
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	"40-44 years"	"40-44"	127
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	"15-19 years"	"15-19"	144
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	"20-24 years"	"20-24"	680
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	"25-29 years"	"25-29"	1104
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	"30-34 years"	"30-34"	1119
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	"35-39 years"	"35-39"	590
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	"40-44 years"	"40-44"	131
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	"15-19 years"	"15-19"	137
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	"20-24 years"	"20-24"	608
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	"25-29 years"	"25-29"	1066
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	"30-34 years"	"30-34"	1081
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	"35-39 years"	"35-39"	579
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	"40-44 years"	"40-44"	125
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	"15-19 years"	"15-19"	146
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	"20-24 years"	"20-24"	591
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	"25-29 years"	"25-29"	990
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	"30-34 years"	"30-34"	1005
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	"35-39 years"	"35-39"	566
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	"40-44 years"	"40-44"	115
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	"15-19 years"	"15-19"	148
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	"20-24 years"	"20-24"	648
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	"25-29 years"	"25-29"	981
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	"30-34 years"	"30-34"	1018
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	"35-39 years"	"35-39"	588
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	"40-44 years"	"40-44"	117
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"January"	"1"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2018"	"2018"	"January"	"1"	"15-19 years"	"15-19"	127
	"Oregon"	"41"	"2018"	"2018"	"January"	"1"	"20-24 years"	"20-24"	630
	"Oregon"	"41"	"2018"	"2018"	"January"	"1"	"25-29 years"	"25-29"	984
	"Oregon"	"41"	"2018"	"2018"	"January"	"1"	"30-34 years"	"30-34"	1031
	"Oregon"	"41"	"2018"	"2018"	"January"	"1"	"35-39 years"	"35-39"	593
	"Oregon"	"41"	"2018"	"2018"	"January"	"1"	"40-44 years"	"40-44"	142
	"Oregon"	"41"	"2018"	"2018"	"January"	"1"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"January"	"1"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2018"	"2018"	"February"	"2"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"February"	"2"	"15-19 years"	"15-19"	116
	"Oregon"	"41"	"2018"	"2018"	"February"	"2"	"20-24 years"	"20-24"	550
	"Oregon"	"41"	"2018"	"2018"	"February"	"2"	"25-29 years"	"25-29"	916
	"Oregon"	"41"	"2018"	"2018"	"February"	"2"	"30-34 years"	"30-34"	936
	"Oregon"	"41"	"2018"	"2018"	"February"	"2"	"35-39 years"	"35-39"	461
	"Oregon"	"41"	"2018"	"2018"	"February"	"2"	"40-44 years"	"40-44"	123
	"Oregon"	"41"	"2018"	"2018"	"February"	"2"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"February"	"2"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"March"	"3"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2018"	"2018"	"March"	"3"	"15-19 years"	"15-19"	144
	"Oregon"	"41"	"2018"	"2018"	"March"	"3"	"20-24 years"	"20-24"	640
	"Oregon"	"41"	"2018"	"2018"	"March"	"3"	"25-29 years"	"25-29"	1047
	"Oregon"	"41"	"2018"	"2018"	"March"	"3"	"30-34 years"	"30-34"	1062
	"Oregon"	"41"	"2018"	"2018"	"March"	"3"	"35-39 years"	"35-39"	579
	"Oregon"	"41"	"2018"	"2018"	"March"	"3"	"40-44 years"	"40-44"	123
	"Oregon"	"41"	"2018"	"2018"	"March"	"3"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"March"	"3"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"April"	"4"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"April"	"4"	"15-19 years"	"15-19"	118
	"Oregon"	"41"	"2018"	"2018"	"April"	"4"	"20-24 years"	"20-24"	582
	"Oregon"	"41"	"2018"	"2018"	"April"	"4"	"25-29 years"	"25-29"	1001
	"Oregon"	"41"	"2018"	"2018"	"April"	"4"	"30-34 years"	"30-34"	1001
	"Oregon"	"41"	"2018"	"2018"	"April"	"4"	"35-39 years"	"35-39"	544
	"Oregon"	"41"	"2018"	"2018"	"April"	"4"	"40-44 years"	"40-44"	104
	"Oregon"	"41"	"2018"	"2018"	"April"	"4"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"April"	"4"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2018"	"2018"	"May"	"5"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"May"	"5"	"15-19 years"	"15-19"	135
	"Oregon"	"41"	"2018"	"2018"	"May"	"5"	"20-24 years"	"20-24"	667
	"Oregon"	"41"	"2018"	"2018"	"May"	"5"	"25-29 years"	"25-29"	1094
	"Oregon"	"41"	"2018"	"2018"	"May"	"5"	"30-34 years"	"30-34"	1062
	"Oregon"	"41"	"2018"	"2018"	"May"	"5"	"35-39 years"	"35-39"	587
	"Oregon"	"41"	"2018"	"2018"	"May"	"5"	"40-44 years"	"40-44"	121
	"Oregon"	"41"	"2018"	"2018"	"May"	"5"	"45-49 years"	"45-49"	11
	"Oregon"	"41"	"2018"	"2018"	"May"	"5"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"June"	"6"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2018"	"2018"	"June"	"6"	"15-19 years"	"15-19"	133
	"Oregon"	"41"	"2018"	"2018"	"June"	"6"	"20-24 years"	"20-24"	601
	"Oregon"	"41"	"2018"	"2018"	"June"	"6"	"25-29 years"	"25-29"	1052
	"Oregon"	"41"	"2018"	"2018"	"June"	"6"	"30-34 years"	"30-34"	1098
	"Oregon"	"41"	"2018"	"2018"	"June"	"6"	"35-39 years"	"35-39"	634
	"Oregon"	"41"	"2018"	"2018"	"June"	"6"	"40-44 years"	"40-44"	113
	"Oregon"	"41"	"2018"	"2018"	"June"	"6"	"45-49 years"	"45-49"	14
	"Oregon"	"41"	"2018"	"2018"	"June"	"6"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"July"	"7"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"July"	"7"	"15-19 years"	"15-19"	141
	"Oregon"	"41"	"2018"	"2018"	"July"	"7"	"20-24 years"	"20-24"	660
	"Oregon"	"41"	"2018"	"2018"	"July"	"7"	"25-29 years"	"25-29"	1056
	"Oregon"	"41"	"2018"	"2018"	"July"	"7"	"30-34 years"	"30-34"	1149
	"Oregon"	"41"	"2018"	"2018"	"July"	"7"	"35-39 years"	"35-39"	603
	"Oregon"	"41"	"2018"	"2018"	"July"	"7"	"40-44 years"	"40-44"	116
	"Oregon"	"41"	"2018"	"2018"	"July"	"7"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"July"	"7"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"August"	"8"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"August"	"8"	"15-19 years"	"15-19"	147
	"Oregon"	"41"	"2018"	"2018"	"August"	"8"	"20-24 years"	"20-24"	666
	"Oregon"	"41"	"2018"	"2018"	"August"	"8"	"25-29 years"	"25-29"	1063
	"Oregon"	"41"	"2018"	"2018"	"August"	"8"	"30-34 years"	"30-34"	1219
	"Oregon"	"41"	"2018"	"2018"	"August"	"8"	"35-39 years"	"35-39"	662
	"Oregon"	"41"	"2018"	"2018"	"August"	"8"	"40-44 years"	"40-44"	140
	"Oregon"	"41"	"2018"	"2018"	"August"	"8"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"August"	"8"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2018"	"2018"	"September"	"9"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2018"	"2018"	"September"	"9"	"15-19 years"	"15-19"	126
	"Oregon"	"41"	"2018"	"2018"	"September"	"9"	"20-24 years"	"20-24"	622
	"Oregon"	"41"	"2018"	"2018"	"September"	"9"	"25-29 years"	"25-29"	968
	"Oregon"	"41"	"2018"	"2018"	"September"	"9"	"30-34 years"	"30-34"	1051
	"Oregon"	"41"	"2018"	"2018"	"September"	"9"	"35-39 years"	"35-39"	542
	"Oregon"	"41"	"2018"	"2018"	"September"	"9"	"40-44 years"	"40-44"	123
	"Oregon"	"41"	"2018"	"2018"	"September"	"9"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"September"	"9"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"October"	"10"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"October"	"10"	"15-19 years"	"15-19"	127
	"Oregon"	"41"	"2018"	"2018"	"October"	"10"	"20-24 years"	"20-24"	617
	"Oregon"	"41"	"2018"	"2018"	"October"	"10"	"25-29 years"	"25-29"	1019
	"Oregon"	"41"	"2018"	"2018"	"October"	"10"	"30-34 years"	"30-34"	1088
	"Oregon"	"41"	"2018"	"2018"	"October"	"10"	"35-39 years"	"35-39"	563
	"Oregon"	"41"	"2018"	"2018"	"October"	"10"	"40-44 years"	"40-44"	127
	"Oregon"	"41"	"2018"	"2018"	"October"	"10"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"October"	"10"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2018"	"2018"	"November"	"11"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"November"	"11"	"15-19 years"	"15-19"	148
	"Oregon"	"41"	"2018"	"2018"	"November"	"11"	"20-24 years"	"20-24"	581
	"Oregon"	"41"	"2018"	"2018"	"November"	"11"	"25-29 years"	"25-29"	876
	"Oregon"	"41"	"2018"	"2018"	"November"	"11"	"30-34 years"	"30-34"	1062
	"Oregon"	"41"	"2018"	"2018"	"November"	"11"	"35-39 years"	"35-39"	567
	"Oregon"	"41"	"2018"	"2018"	"November"	"11"	"40-44 years"	"40-44"	103
	"Oregon"	"41"	"2018"	"2018"	"November"	"11"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"November"	"11"	"50 years and over"	"50+"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"December"	"12"	"Under 15 years"	"15"	0
	"Oregon"	"41"	"2018"	"2018"	"December"	"12"	"15-19 years"	"15-19"	136
	"Oregon"	"41"	"2018"	"2018"	"December"	"12"	"20-24 years"	"20-24"	558
	"Oregon"	"41"	"2018"	"2018"	"December"	"12"	"25-29 years"	"25-29"	964
	"Oregon"	"41"	"2018"	"2018"	"December"	"12"	"30-34 years"	"30-34"	981
	"Oregon"	"41"	"2018"	"2018"	"December"	"12"	"35-39 years"	"35-39"	553
	"Oregon"	"41"	"2018"	"2018"	"December"	"12"	"40-44 years"	"40-44"	116
	"Oregon"	"41"	"2018"	"2018"	"December"	"12"	"45-49 years"	"45-49"	Suppressed
	"Oregon"	"41"	"2018"	"2018"	"December"	"12"	"50 years and over"	"50+"	0
	"Oregon"	"41"	"2019"	"2019"	"January"	"1"	"Under 15 years"	"15"	Suppressed
	"Oregon"	"41"	"2019"	"2019"	"January"	"1"	"15-19 years"	"15-19"	124
	"Oregon"	"41"	"2019"	"2019"	"January"	"1"	"20-24 years"	"20-24"	626
	"Oregon"	"41"	"2019"	"2019"	"January"	"1"	"25-29 years"	"25-29"	944
	"Oregon"	"41"	"2019"	"2019"	"January"	"1"	"30-34 years"	"30-34"	1014
